month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_increased_share,price_increased_share_mm,price_increased_share_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,price_reduced_share,price_reduced_share_mm,price_reduced_share_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202608,40055,"greer, ok",124000.0,0.0081,0.0553,30,0.0,-0.0323,119.0,0.2865,0.202,4,-0.5,-0.5,0,,,0.0,0.0,0.0,4.0,,-0.6667,0.1111,0.1111,-0.1242,7.0,-0.125,-0.4167,89.0,-0.0278,0.2064,1488.0,0.0136,-0.0087,220155.0,0.0056,0.3183,37,-0.0263,-0.1395,0.2333,-0.0333,-0.1538,0.0
202608,40119,"payne, ok",299450.0,0.0028,-0.0017,315,0.0345,0.5829,60.0,-0.0625,0.0169,116,0.1154,0.3182,4,1.0,,0.0076,0.004,0.0076,72.0,-0.1,0.3846,0.1398,-0.0101,0.0216,107.0,-0.1863,-0.2357,164.0,0.0072,0.0024,1818.0,-0.0236,-0.0757,375925.0,-0.0629,-0.1054,418,-0.0268,0.2515,0.3397,-0.0922,-0.3638,0.0
202608,40085,"love, ok",269000.0,0.055,-0.1723,55,0.1828,0.1224,95.0,0.1515,0.0106,12,5.0,2.0,0,,,0.0,0.0,0.0,8.0,-0.2,0.0,0.1096,-0.0738,-0.0081,7.0,-0.0667,0.1667,150.0,-0.053,-0.1256,1700.0,-0.0245,0.0044,397045.0,-0.0561,0.034,61,0.1091,0.0893,0.1273,-0.034,0.0048,1.0
202608,40027,"cleveland, ok",305253.0,-0.0227,0.0008,1115,0.11,0.1083,50.0,-0.0196,0.1111,444,-0.075,0.0374,12,-0.4,0.5,0.0059,-0.0042,0.0016,496.0,0.2718,0.0164,0.25,0.0459,-0.0138,393.0,-0.1391,-0.0272,172.0,-0.0075,0.0149,1853.0,-0.0036,-0.0101,393695.0,-0.0149,0.0055,1506,0.0308,0.0696,0.3525,-0.102,-0.0491,0.0
202608,40149,"washita, ok",151667.0,-0.0134,-0.1078,51,0.0099,-0.0727,87.0,0.0419,-0.1122,8,-0.5,-0.5,0,,,0.0,0.0,0.0,8.0,-0.5,-0.3333,0.1231,-0.0712,-0.0133,11.0,-0.2414,-0.2143,83.0,-0.0621,-0.1237,1792.0,0.0278,-0.045,206407.0,-0.0075,-0.2682,63,-0.0382,-0.087,0.2157,-0.0714,-0.0389,1.0
202608,40089,"mccurtain, ok",599450.0,0.0008,0.0008,511,-0.0563,-0.1623,123.0,0.0468,0.1284,84,0.2,-0.16,0,,-1.0,0.0,0.0,-0.0052,108.0,0.5429,0.0385,0.1636,0.0578,0.0287,74.0,0.3333,0.1212,351.0,0.0107,-0.0131,1824.0,0.0133,0.0253,730808.0,0.0061,0.0644,584,-0.0259,-0.1297,0.1448,0.0423,0.0366,0.0
202608,40139,"texas, ok",239500.0,-0.0021,-0.0608,47,0.0444,-0.0408,65.0,-0.0719,0.0238,16,0.0,0.3333,0,,,0.0,0.0,0.0,20.0,1.5,4.0,0.2222,0.1169,0.1787,22.0,0.0732,0.0476,130.0,0.083,-0.0224,1714.0,-0.0446,-0.0322,254298.0,0.0487,-0.0694,69,0.0455,-0.0143,0.4681,0.0125,0.0395,0.0
202608,40063,"hughes, ok",245500.0,-0.0101,0.2526,28,0.1667,-0.2,87.0,0.0205,0.2254,8,0.3333,-0.3333,0,,,0.0,0.0,0.0,4.0,0.0,-0.5,0.0833,-0.0134,-0.0621,11.0,-0.1538,-0.2143,117.0,0.1506,0.1361,1806.0,-0.0147,0.1637,608150.0,0.1421,0.0155,39,0.0541,-0.1875,0.3929,-0.1488,-0.0071,0.0
202608,40037,"creek, ok",297133.0,-0.0736,0.0805,160,0.1852,0.0127,56.0,-0.0427,0.098,76,0.2258,0.0556,0,,,0.0,0.0,0.0,48.0,-0.1111,-0.1429,0.1616,-0.0258,-0.0173,86.0,-0.0753,-0.0753,163.0,-0.0134,0.1112,1818.0,-0.06,0.033,393267.0,-0.109,0.1189,247,0.1002,0.0082,0.5375,-0.1514,-0.0511,0.0
202608,40145,"wagoner, ok",324900.0,-0.0027,-0.0003,361,0.0388,0.0169,61.0,0.1101,0.0431,128,-0.0725,-0.1351,4,-0.5,0.0,0.0062,-0.0054,0.0004,152.0,0.2881,0.0,0.2368,0.0566,0.0257,174.0,0.0116,-0.2267,171.0,0.0016,-0.0006,2006.0,-0.0007,-0.0025,425822.0,-0.0129,0.046,541,0.0464,-0.0672,0.482,-0.013,-0.1518,0.0
