month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_increased_share,price_increased_share_mm,price_increased_share_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,price_reduced_share,price_reduced_share_mm,price_reduced_share_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202607,33001,"belknap, nh",650000.0,-0.0178,-0.0877,391,0.0968,0.2296,53.0,0.1475,0.2069,138,-0.2159,0.1129,2,,,0.0026,0.0026,0.0026,136.0,0.1333,0.5814,0.1859,0.0215,0.0405,163.0,-0.0972,0.1246,350.0,-0.0149,-0.088,1896.0,0.0094,-0.0041,865417.0,-0.0293,-0.1796,555,0.0336,0.1963,0.4156,-0.0893,-0.0388,0.0
202607,33005,"cheshire, nh",549250.0,0.0124,0.1098,172,0.075,0.1862,42.0,0.1053,0.0633,82,-0.2264,-0.1961,4,,0.0,0.0107,0.0107,0.0002,72.0,0.3333,0.8,0.1945,0.0605,0.082,124.0,0.0556,-0.0573,265.0,-0.0015,-0.0071,2030.0,-0.0056,0.0265,690130.0,-0.0148,0.0618,297,0.0723,0.0723,0.718,-0.0132,-0.1854,0.0
202607,33003,"carroll, nh",634250.0,-0.0242,0.0624,398,0.0889,0.1323,53.0,0.2651,0.0294,178,0.0723,0.1266,2,0.0,-0.5,0.0028,-0.0005,-0.0031,144.0,0.2632,0.2414,0.1982,0.0354,0.0205,165.0,0.0822,0.0123,325.0,-0.0586,-0.0227,1936.0,0.0112,0.035,979275.0,-0.0262,0.0136,564,0.092,0.0973,0.4133,-0.0026,-0.049,0.0
202607,33011,"hillsborough, nh",585000.0,-0.0248,0.003,603,0.0955,0.1837,36.0,0.2328,-0.0467,520,-0.1362,0.0788,22,0.5714,0.8333,0.0124,0.0052,0.0044,250.0,0.1161,0.0776,0.1403,0.0176,-0.0045,659.0,-0.1191,0.0681,295.0,-0.0148,0.0148,2056.0,0.0167,0.0222,725798.0,0.0032,0.0402,1258,-0.039,0.1218,1.0929,-0.2661,-0.1183,0.0
202607,33009,"grafton, nh",499350.0,0.035,-0.0534,483,0.0511,0.1325,59.0,0.0935,0.1939,172,-0.1313,-0.0227,4,0.0,,0.0044,-0.0001,0.0044,122.0,-0.0758,0.0339,0.1374,-0.0147,-0.0122,235.0,0.078,0.3128,304.0,0.0193,0.0087,1751.0,-0.0016,-0.076,677824.0,0.0139,-0.0638,724,0.0679,0.2038,0.4865,0.0121,0.0668,0.0
202607,33015,"rockingham, nh",734225.0,-0.0144,0.0198,697,0.0205,0.0798,44.0,0.16,0.0357,466,-0.1966,0.0737,6,-0.5714,-0.4,0.0033,-0.0036,-0.0031,236.0,-0.0328,0.1456,0.1293,0.0078,0.0108,663.0,-0.1161,0.0122,366.0,-0.0126,-0.024,2044.0,-0.0164,0.0292,962035.0,-0.0326,-0.0366,1357,-0.0537,0.054,0.9512,-0.147,-0.0635,0.0
202607,33017,"strafford, nh",599950.0,-0.0362,0.0322,236,0.0727,0.262,40.0,0.197,0.0604,146,-0.2065,-0.131,0,-1.0,-1.0,0.0,-0.0127,-0.0035,84.0,-0.125,-0.0233,0.1405,-0.0062,-0.0074,214.0,-0.0614,-0.0023,316.0,-0.0317,0.0242,1928.0,0.01,0.0192,751740.0,-0.0231,0.0117,450,-0.0121,0.1337,0.9068,-0.1296,-0.2403,0.0
202607,33007,"coos, nh",299000.0,-0.0148,-0.1158,236,0.1161,0.1864,50.0,0.1512,-0.1852,76,-0.2245,0.2258,2,,,0.0051,0.0051,0.0051,84.0,0.5556,0.5,0.2134,0.0742,0.047,78.0,0.0263,0.2283,198.0,0.0373,0.0512,1614.0,-0.027,-0.0766,403360.0,0.0077,-0.0361,312,0.0871,0.1796,0.3312,-0.029,0.0113,1.0
202606,33001,"belknap, nh",661750.0,-0.0325,-0.0471,357,0.0516,0.2314,46.0,0.2039,0.1582,176,-0.0222,-0.0638,0,-1.0,-1.0,0.0,-0.0058,-0.0063,120.0,0.1538,0.3333,0.1644,-0.0007,0.0192,180.0,0.3139,0.204,355.0,0.014,-0.0548,1879.0,-0.0401,-0.0061,891501.0,-0.1443,-0.1442,537,0.1224,0.2207,0.5049,0.1008,-0.0115,0.0
202606,33007,"coos, nh",303500.0,0.0151,-0.1098,211,0.3188,0.1194,43.0,-0.3385,-0.2893,98,0.225,0.5313,0,,,0.0,0.0,0.0,54.0,0.35,-0.0357,0.1392,0.0209,-0.0331,76.0,0.3818,0.1515,191.0,0.0597,0.0347,1659.0,0.0231,-0.0636,400294.0,0.066,-0.0449,287,0.3226,0.1081,0.3602,0.0164,0.0101,1.0
202606,33013,"merrimack, nh",627500.0,0.046,0.141,277,0.1332,0.0738,34.0,0.0625,0.4167,220,0.0784,-0.1791,4,0.0,0.0,0.0053,-0.0005,0.0005,96.0,0.0909,-0.1111,0.1243,-0.0044,-0.0071,274.0,0.0684,-0.052,292.0,0.0059,0.0373,2011.0,0.0088,-0.0164,816171.0,0.0869,0.0873,551,0.1199,0.0018,0.9892,-0.06,-0.1312,0.0
202606,33003,"carroll, nh",650000.0,0.0008,0.1073,366,0.2474,0.0473,42.0,0.3387,-0.0178,166,-0.0568,0.0779,2,,,0.0033,0.0033,0.0033,114.0,0.2955,-0.05,0.1627,0.0168,-0.0253,152.0,0.2991,0.034,345.0,-0.0108,0.0514,1914.0,0.0244,0.0601,1005628.0,0.0497,0.0553,517,0.2628,0.0351,0.4159,0.0166,-0.0053,0.0
202606,33005,"cheshire, nh",542500.0,0.0255,0.0472,160,0.1765,0.1808,38.0,0.027,-0.013,106,-0.0536,-0.1311,0,-1.0,,0.0,-0.0111,0.0,54.0,0.0385,0.2273,0.134,-0.0137,0.0126,117.0,0.1818,-0.0449,265.0,-0.0053,0.0391,2042.0,0.0437,0.0029,700502.0,0.0073,0.0931,277,0.1618,0.0655,0.7313,0.0033,-0.1728,0.0
202606,33009,"grafton, nh",482450.0,0.0053,-0.0423,460,0.0863,0.2503,54.0,0.049,0.1823,198,-0.066,0.1928,4,,,0.0045,0.0045,0.0045,132.0,0.32,0.32,0.152,0.0295,0.0228,218.0,0.2044,0.1038,298.0,0.0127,-0.016,1753.0,-0.0106,-0.0547,668533.0,0.0469,-0.0786,678,0.1217,0.1949,0.4744,0.0465,-0.063,0.0
202606,33011,"hillsborough, nh",599900.0,0.0255,0.0,550,0.2009,0.0742,29.0,-0.0333,0.0175,602,0.0985,0.1066,14,-0.125,-0.2222,0.0072,-0.0017,-0.0032,224.0,0.8065,-0.0261,0.1227,0.0394,-0.0099,748.0,0.1828,0.114,299.0,-0.0024,0.0239,2022.0,0.0152,-0.0193,723459.0,0.0072,-0.0053,1309,0.1885,0.1019,1.3591,-0.0208,0.0485,0.0
202606,33019,"sullivan, nh",482000.0,-0.0143,-0.0407,124,0.4034,0.2538,32.0,0.2115,-0.0156,88,0.2222,0.1282,0,,,0.0,0.0,0.0,44.0,0.5714,0.0476,0.1444,0.0205,-0.0263,88.0,0.1892,0.1812,263.0,-0.0232,0.0291,1893.0,-0.0141,-0.0591,689510.0,0.0021,-0.1504,212,0.3137,0.2086,0.7126,-0.1284,-0.0438,0.0
202606,33017,"strafford, nh",622500.0,0.0377,0.0803,220,0.2571,0.2644,33.0,0.0645,0.32,184,0.0222,0.0222,8,,3.0,0.0127,0.0127,0.0092,96.0,0.5,0.2308,0.1468,0.0387,0.0161,228.0,0.1633,0.0531,326.0,-0.0148,0.0493,1909.0,0.0074,0.029,769538.0,0.0016,0.0069,455,0.2037,0.1563,1.0364,-0.0836,-0.2079,0.0
202606,33015,"rockingham, nh",744925.0,0.0275,0.0243,683,0.1667,0.1309,38.0,0.25,0.0417,580,-0.0068,0.1417,14,0.1667,0.0,0.0069,0.0008,-0.0007,244.0,0.2708,0.0893,0.1215,0.0201,-0.0072,750.0,0.1254,0.0556,371.0,-0.011,-0.0347,2078.0,0.0228,0.0467,994485.0,-0.0161,-0.0137,1434,0.1261,0.0943,1.0982,-0.0403,-0.0783,0.0
202605,33009,"grafton, nh",479900.0,0.0377,-0.0095,423,0.235,0.3386,51.0,-0.0192,0.1333,212,0.4521,0.06,0,,,0.0,0.0,0.0,100.0,0.7857,0.1905,0.1225,0.0328,-0.0005,181.0,0.1987,-0.0163,294.0,0.0027,-0.0084,1772.0,0.0691,0.0091,638565.0,0.0267,-0.0069,604,0.2239,0.2104,0.4279,-0.013,-0.1544,0.0
202605,33007,"coos, nh",299000.0,0.0136,-0.1192,160,0.1722,-0.0751,65.0,-0.3548,0.0,80,1.1053,0.1765,0,,,0.0,0.0,0.0,40.0,0.4286,-0.0909,0.1183,-0.004,-0.0245,55.0,-0.0265,0.0784,180.0,0.0261,-0.0378,1622.0,0.0139,-0.1064,375525.0,0.0193,-0.0821,217,0.1332,-0.0269,0.3438,-0.0702,0.049,1.0
202605,33019,"sullivan, nh",489000.0,-0.0205,-0.0061,88,0.5043,0.1,26.0,-0.3418,-0.1875,72,0.1613,0.125,0,,,0.0,0.0,0.0,28.0,0.5556,0.1667,0.1239,0.0204,0.0168,74.0,0.3333,0.0882,269.0,-0.0031,0.1151,1920.0,-0.0121,-0.0174,688080.0,0.0037,-0.059,161,0.4061,0.0523,0.8409,-0.1078,-0.0091,0.0
202605,33015,"rockingham, nh",725000.0,0.0359,0.0359,585,0.1723,0.0996,30.0,0.2,-0.1667,584,0.0542,0.2479,12,0.0,-0.5,0.0062,-0.001,-0.0067,192.0,0.7143,0.0435,0.1014,0.032,0.003,666.0,0.2288,0.09,375.0,-0.0129,-0.0425,2032.0,0.0587,0.0405,1010779.0,0.0409,0.0061,1273,0.224,0.0697,1.1385,0.0523,-0.01,0.0
202605,33017,"strafford, nh",599900.0,0.0099,0.0049,175,0.2456,0.3566,31.0,0.1698,0.1923,180,0.25,0.0714,0,-1.0,,0.0,-0.0047,0.0,64.0,1.2857,0.3333,0.1081,0.0406,0.0121,196.0,0.2524,0.0538,331.0,-0.0155,0.0595,1895.0,0.0279,0.0066,768320.0,0.0091,-0.0014,378,0.2685,0.1962,1.12,0.0061,-0.3219,0.0
202605,33013,"merrimack, nh",599900.0,0.0468,0.0479,244,0.2323,0.3189,32.0,0.0667,0.2549,204,-0.0192,-0.0192,4,0.0,-0.5,0.0058,-0.0009,-0.0053,88.0,0.8333,0.2222,0.1287,0.0449,0.0164,256.0,0.3617,0.148,290.0,0.0365,0.0121,1993.0,-0.0365,-0.003,750887.0,0.1189,0.1217,492,0.2746,0.1389,1.0492,0.0997,-0.1562,0.0
202605,33003,"carroll, nh",649500.0,0.0113,0.0916,293,0.4613,0.0034,31.0,-0.1788,-0.2051,176,0.3333,0.0476,0,,,0.0,0.0,0.0,88.0,0.8333,0.1579,0.146,0.0331,0.0265,117.0,0.17,-0.1,349.0,-0.0155,0.0454,1869.0,0.0592,0.0592,958019.0,0.0563,-0.0054,409,0.3611,-0.0354,0.3993,-0.0994,-0.0459,0.0
