month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_increased_share,price_increased_share_mm,price_increased_share_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,price_reduced_share,price_reduced_share_mm,price_reduced_share_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202608,47149,"rutherford, tn",480150.0,0.0003,0.0108,1505,-0.0027,0.0451,55.0,0.0891,0.0377,584,0.058,-0.0135,48,-0.1429,-0.2,0.0176,-0.0024,-0.0038,616.0,0.0621,0.0,0.2263,0.0197,0.0038,695.0,-0.1146,-0.0746,221.0,-0.0078,-0.0164,2219.0,0.0068,0.0403,573780.0,0.0074,0.0164,2194,-0.0348,0.0078,0.4618,-0.0584,-0.0597,0.0
202608,47125,"montgomery, tn",349945.0,-0.0128,0.0027,1676,0.0198,0.0628,60.0,0.0169,0.0169,468,-0.0965,-0.093,24,0.0909,-0.25,0.0085,0.0007,-0.0033,604.0,-0.0163,0.3482,0.2172,-0.0022,0.0495,583.0,-0.0833,-0.0687,191.0,-0.0104,-0.0062,1931.0,-0.0076,0.0036,403837.0,-0.0132,0.0204,2250,-0.0055,0.0241,0.3479,-0.0391,-0.0491,0.0
202608,47073,"hawkins, tn",348500.0,0.0043,-0.004,195,0.1175,0.1963,58.0,0.0,0.0175,76,0.2667,0.4615,0,,,0.0,0.0,0.0,84.0,0.1667,0.1667,0.2701,0.0354,0.0391,69.0,-0.0548,-0.1039,196.0,-0.0329,-0.0011,1856.0,0.0131,0.0106,442584.0,-0.0062,0.0053,259,0.055,0.0837,0.3538,-0.0645,-0.1185,0.0
202608,47013,"campbell, tn",372450.0,-0.0369,-0.0571,189,-0.0233,0.05,80.0,0.1722,0.0256,52,-0.037,0.1818,4,0.0,,0.0128,-0.0003,0.0128,84.0,0.05,0.4,0.2927,0.0262,0.0858,62.0,0.0973,-0.0746,208.0,0.0029,-0.0164,1858.0,-0.0405,-0.0561,619864.0,-0.038,0.0011,250,-0.004,0.0163,0.328,0.0361,-0.0442,0.0
202608,47091,"johnson, tn",525000.0,0.0375,0.2043,106,0.0047,-0.0185,108.0,0.1163,0.1192,20,-0.0909,0.0,0,,,0.0,0.0,0.0,44.0,-0.0435,0.2222,0.2486,-0.0594,0.025,27.0,0.3846,0.2273,247.0,-0.0089,0.0661,2033.0,0.1018,0.0375,671231.0,0.0892,0.161,132,0.0233,0.0076,0.2547,0.0699,0.051,0.0
202608,47059,"greene, tn",374000.0,-0.0027,0.0689,253,0.0542,0.012,63.0,0.0286,-0.0156,84,-0.1765,0.0,0,,,0.0,0.0,0.0,132.0,0.32,0.5,0.3097,0.0764,0.1056,90.0,-0.1133,-0.0526,202.0,-0.0019,-0.0048,1903.0,0.004,0.0617,498179.0,0.0045,0.0316,342,0.0015,-0.0144,0.3557,-0.0672,-0.0243,0.0
202608,47183,"weakley, tn",275000.0,0.0,0.1002,81,0.0588,-0.129,59.0,0.0216,-0.2133,36,0.0,0.5,0,,,0.0,0.0,0.0,32.0,1.0,0.0,0.2195,0.0997,0.0303,28.0,0.2174,-0.2432,145.0,0.0198,0.1124,1668.0,-0.0754,-0.1629,328336.0,0.0058,0.1387,109,0.09,-0.1417,0.3457,0.045,-0.0522,0.0
202608,47137,"pickett, tn",410000.0,-0.0787,0.0276,51,-0.1282,-0.15,94.0,0.0774,0.1534,8,0.3333,-0.3333,0,,,0.0,0.0,0.0,4.0,-0.6667,-0.6667,0.0667,-0.0968,-0.0892,8.0,-0.1111,-0.1111,245.0,-0.0335,0.1101,2200.0,0.0,0.0562,489279.0,-0.0401,-0.2765,59,-0.1259,-0.169,0.1569,0.003,0.0069,0.0
202608,47087,"jackson, tn",377440.0,0.0378,0.0787,54,0.0588,0.0385,51.0,-0.2472,-0.32,16,-0.2,1.0,0,,,0.0,0.0,0.0,24.0,1.0,0.2,0.3077,0.1601,0.0092,10.0,-0.3103,-0.2857,228.0,0.0092,0.0561,1404.0,0.0014,-0.0264,462529.0,0.0143,0.0709,63,-0.0233,-0.0455,0.1852,-0.0991,-0.084,1.0
202608,47065,"hamilton, tn",420000.0,-0.0021,-0.023,2060,-0.0012,0.2328,64.0,0.0079,0.2075,676,0.0368,-0.0059,24,0.7143,0.5,0.0069,0.0029,0.0016,800.0,-0.0123,0.0638,0.2302,-0.0026,-0.0203,750.0,-0.0285,0.1592,216.0,-0.0084,-0.0179,2022.0,0.011,0.011,544662.0,0.0018,-0.0057,2803,-0.0088,0.2046,0.3641,-0.0102,-0.0231,0.0
202608,47119,"maury, tn",499000.0,0.0191,0.0863,798,-0.0044,0.2165,57.0,0.0755,-0.0339,256,-0.0078,-0.1351,32,0.4545,0.3333,0.0225,0.0072,0.0039,296.0,0.184,0.2131,0.2105,0.0354,0.0131,364.0,-0.0533,0.0581,230.0,-0.001,-0.0133,2233.0,0.0152,0.0919,632970.0,0.0146,0.0158,1156,-0.0245,0.163,0.4561,-0.0236,-0.0682,0.0
202608,47049,"fentress, tn",375000.0,-0.0268,0.0957,206,0.03,0.0674,80.0,0.1034,-0.0303,44,-0.12,0.2222,0,-1.0,,0.0,-0.0142,0.0,68.0,0.2593,0.2143,0.223,0.0373,0.01,37.0,0.0882,0.0,224.0,-0.0193,0.0453,1687.0,0.0048,0.0544,460998.0,-0.0161,0.0898,242,0.032,0.0661,0.1796,0.0096,-0.0121,0.0
202608,47041,"dekalb, tn",431445.0,-0.0211,-0.0172,209,0.0476,0.1421,79.0,-0.0126,-0.0655,40,-0.2,-0.1667,0,,,0.0,0.0,0.0,64.0,-0.0303,0.2308,0.2184,-0.0164,0.0286,37.0,0.0137,0.0,230.0,0.0014,-0.0271,1939.0,-0.0054,0.027,567400.0,-0.0033,-0.1707,247,0.0378,0.133,0.177,-0.0059,-0.0252,0.0
202608,47023,"chester, tn",292000.0,0.102,0.0345,46,-0.0515,-0.2069,61.0,0.1731,-0.1644,16,0.0,-0.2,0,,,0.0,0.0,0.0,12.0,-0.3333,0.5,0.1519,-0.0411,0.0686,16.0,-0.1795,-0.3846,165.0,0.004,0.0297,1949.0,0.0371,0.0191,364507.0,-0.0506,-0.1036,63,-0.0735,-0.241,0.3478,-0.0542,-0.1004,0.0
202608,47155,"sevier, tn",599900.0,-0.0002,-0.0771,2164,-0.0005,0.0444,96.0,0.113,0.0549,372,-0.177,0.069,20,1.5,1.5,0.0068,0.0042,0.0039,828.0,-0.0372,0.1374,0.287,-0.0052,0.0182,394.0,0.1006,0.1554,350.0,-0.0015,-0.05,1864.0,-0.008,-0.0292,774939.0,-0.0045,-0.0798,2550,0.0184,0.0638,0.1821,0.0167,0.0175,0.0
202608,47179,"washington, tn",447000.0,-0.0228,0.0153,407,0.0025,-0.0644,58.0,0.0498,-0.0333,180,0.0227,0.0227,0,-1.0,-1.0,0.0,-0.0025,-0.0046,216.0,0.0693,-0.0847,0.268,0.0072,-0.0082,198.0,-0.0616,-0.2174,211.0,0.0244,0.0248,2052.0,-0.0507,0.0027,554443.0,-0.0191,0.0554,610,-0.0073,-0.1147,0.4865,-0.0332,-0.0951,0.0
202608,47173,"union, tn",489900.0,0.0155,0.1595,87,0.0116,0.0235,75.0,0.0567,0.1641,24,-0.0769,-0.25,0,,,0.0,0.0,0.0,40.0,-0.1667,-0.3333,0.2941,-0.0427,-0.0938,30.0,-0.0323,0.4286,267.0,0.0599,0.0962,1986.0,0.0405,0.122,695441.0,0.0885,0.2548,116,-0.0043,0.0741,0.3448,-0.0156,0.0978,0.0
202608,47109,"mcnairy, tn",249900.0,0.0222,-0.0368,119,0.0042,0.0348,80.0,0.0526,0.039,28,0.0769,-0.2222,0,,,0.0,0.0,0.0,28.0,-0.125,-0.125,0.1657,-0.0308,-0.0073,21.0,0.1667,-0.125,140.0,-0.0133,-0.0218,1797.0,0.0322,-0.048,346579.0,0.2169,0.1929,139,0.0183,0.0,0.1765,0.0246,-0.0322,0.0
202608,47045,"dyer, tn",299450.0,-0.0639,0.3025,110,0.068,0.068,65.0,-0.0114,-0.0441,32,-0.1111,-0.1111,0,,,0.0,0.0,0.0,32.0,-0.2,0.0,0.1633,-0.0532,-0.0319,42.0,0.0633,0.68,146.0,0.0299,0.123,1906.0,-0.1177,0.1417,351391.0,-0.0286,0.3829,156,0.0947,0.1642,0.3818,-0.0017,0.1391,0.0
202608,47159,"smith, tn",369900.0,0.0,-0.075,111,0.0183,0.0374,60.0,0.2121,-0.0698,28,0.0,-0.2222,0,,,0.0,0.0,0.0,56.0,0.0769,0.0769,0.3421,0.0206,0.0344,26.0,-0.1034,-0.1034,233.0,-0.0012,0.0464,1672.0,-0.0279,-0.029,479055.0,-0.0058,-0.0765,137,-0.0072,0.0148,0.2342,-0.0318,-0.0368,0.0
