month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_increased_share,price_increased_share_mm,price_increased_share_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,price_reduced_share,price_reduced_share_mm,price_reduced_share_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202608,28037,"franklin, ms",189500.0,-0.103,-0.1061,13,0.1304,0.0,65.0,-0.4131,-0.3627,4,0.0,0.0,0,,,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-0.2,-0.2105,3.0,-0.3333,0.5,125.0,-0.0083,0.0665,1708.0,-0.0683,0.1861,381214.0,-0.0708,0.6879,16,0.0,0.0667,0.2308,-0.1605,0.0769,1.0
202608,28157,"wilkinson, ms",194450.0,0.0582,0.9445,18,0.0286,0.6364,95.0,-0.1674,0.1667,4,1.0,-0.6667,0,,,0.0,0.0,0.0,4.0,,,0.1667,0.1667,0.1667,2.0,-0.5,-0.5,112.0,0.0241,0.4802,2000.0,0.3036,0.5385,262258.0,0.076,1.2315,20,-0.0909,0.3333,0.1111,-0.1175,-0.2525,1.0
202608,28161,"yalobusha, ms",229900.0,0.1983,0.0229,37,0.3962,0.0278,45.0,-0.3284,-0.1743,12,0.2,-0.25,0,,,0.0,0.0,0.0,16.0,1.6667,1.0,0.3125,0.1884,0.1696,6.0,0.2,-0.5385,127.0,0.0441,-0.1643,1610.0,0.0222,0.0317,253837.0,0.1215,0.0034,43,0.3651,-0.1042,0.1622,-0.0265,-0.1989,0.0
202608,28043,"grenada, ms",192500.0,-0.121,-0.1444,57,0.14,0.1633,63.0,-0.0562,-0.0455,24,0.7143,0.2,0,,,0.0,0.0,0.0,20.0,0.25,0.25,0.1887,0.0255,0.0445,26.0,0.0833,0.3684,119.0,0.0103,0.0377,1745.0,-0.0608,-0.1408,242463.0,-0.0652,-0.16,83,0.1448,0.2206,0.4561,-0.0239,0.0684,1.0
202608,28031,"covington, ms",279950.0,-0.0419,0.2448,28,0.037,0.1667,110.0,0.0784,0.6418,8,-0.2,1.0,0,,,0.0,0.0,0.0,8.0,0.0,1.0,0.1667,0.0069,0.049,14.0,0.12,0.1667,119.0,-0.0483,0.0857,1903.0,0.0145,-0.0575,285983.0,-0.0623,0.0377,41,0.025,0.1714,0.5,0.037,0.0,1.0
202608,28069,"kemper, ms",190500.0,-0.15,-0.0231,12,-0.04,0.2,103.0,0.1908,0.9619,4,,0.0,0,,,0.0,0.0,0.0,0.0,-1.0,,0.0,-0.3603,0.0,2.0,-0.5556,0.0,87.0,-0.1636,-0.0568,2415.0,0.039,0.0714,1039338.0,-0.0517,0.614,16,-0.0588,0.2308,0.1667,-0.1933,-0.0333,0.0
202608,28077,"lawrence, ms",135000.0,-0.0146,-0.2286,20,-0.0476,-0.0476,64.0,-0.0896,0.2574,4,-0.3333,0.0,0,,,0.0,0.0,0.0,4.0,-0.3333,0.0,0.129,-0.0452,-0.0449,5.0,0.1111,0.25,75.0,0.0081,-0.2414,2035.0,0.0436,0.2945,173462.0,0.0318,-0.1814,27,0.08,0.08,0.25,0.0357,0.0595,1.0
202608,28033,"desoto, ms",384900.0,0.0132,0.0052,742,0.0034,-0.0475,64.0,0.0323,0.0079,264,0.0909,-0.0959,28,3.6667,2.5,0.0206,0.016,0.015,304.0,-0.0788,0.2063,0.2399,0.0001,0.0556,330.0,0.0,-0.0407,167.0,-0.0005,-0.0047,2375.0,0.0267,-0.0031,412781.0,0.0056,-0.0149,1073,0.0037,-0.0385,0.4447,-0.0015,0.0032,0.0
202608,28021,"claiborne, ms",151000.0,0.007,-0.0958,18,-0.0769,0.125,134.0,-0.147,0.3763,4,,0.0,0,,,0.0,0.0,0.0,4.0,0.0,0.0,0.1538,-0.014,-0.0201,4.0,1.0,0.0,60.0,0.1238,-0.1571,2104.0,0.0062,0.0253,164500.0,0.094,-0.085,22,0.0233,0.1579,0.2222,0.1197,-0.0278,0.0
202608,28061,"jasper, ms",214750.0,0.1332,-0.166,38,0.0133,0.0,92.0,0.122,0.5462,8,0.0,-0.3333,0,,,0.0,0.0,0.0,8.0,0.3333,1.0,0.1379,0.0135,0.0427,11.0,0.2941,0.8333,121.0,-0.0239,-0.1806,1604.0,0.1081,-0.2455,235739.0,0.0854,-0.2852,49,0.0538,0.1136,0.2895,0.0628,0.1316,1.0
